uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,pointID,stemDistance,stemAzimuth,recordType,individualID,supportingStemIndividualID,previouslyTaggedAs,samplingProtocolVersion,taxonID,scientificName,taxonRank,identificationReferences,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,remarks,measuredBy,recordedBy,dataQF,publicationDate,release
9f83fb70-03b3-483f-9e02-a840f924e88c,ABBY_062.basePlot.vst,2016-10-19T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_062,39,1,NA,NA,NA,NA,NEON.PLA.D16.ABBY.00278,NA,NA,NEON.DOC.000987vE,ALRU2,Alnus rubra Bong.,species,NA,NA,NA,NA,NA,vschmitt@field-ops.org,ndeweese@field-ops.org,NA,20210114T180407Z,RELEASE-2021
9feec6e7-045c-4593-8554-b19c3fa55fa3,ABBY_062.basePlot.vst,2016-10-19T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_062,39,1,39,5.1,9.4,NA,NEON.PLA.D16.ABBY.00886,NA,NA,NEON.DOC.000987vE,ALRU2,Alnus rubra Bong.,species,NA,NA,NA,NA,NA,vschmitt@field-ops.org,ndeweese@field-ops.org,NA,20210114T180407Z,RELEASE-2021
e5db45d1-ff42-48de-84d0-e224447976e8,ABBY_062.basePlot.vst,2016-10-19T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_062,41,4,NA,NA,NA,NA,NEON.PLA.D16.ABBY.00901,NA,NA,NEON.DOC.000987vE,FRPU7,Frangula purshiana (DC.) A. Gray,species,NA,NA,NA,NA,NA,vschmitt@field-ops.org,ndeweese@field-ops.org,NA,20210114T180407Z,RELEASE-2021
dc243eae-2bb9-437a-b05c-bc7185801bf4,ABBY_062.basePlot.vst,2016-10-19T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_062,39,3,57,3.1,103.4,NA,NEON.PLA.D16.ABBY.00880,NA,NA,NEON.DOC.000987vE,ACCI,Acer circinatum Pursh,species,NA,NA,NA,NA,NA,wsalas@field-ops.org,bgorzek@field-ops.org,NA,20210114T180407Z,RELEASE-2021
7674403d-b9f6-4595-bafa-55d471efba5e,ABBY_062.basePlot.vst,2016-10-19T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_062,39,NA,39,9.1,50,NA,NEON.PLA.D16.ABBY.00279,NA,NA,NEON.DOC.000987vE,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,variety,NA,NA,NA,NA,NA,vschmitt@field-ops.org,ndeweese@field-ops.org,NA,20210114T180407Z,RELEASE-2021
4a220e40-f96e-4446-b140-c311d3665665,ABBY_062.basePlot.vst,2016-10-19T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_062,41,1,41,5.2,35.1,NA,NEON.PLA.D16.ABBY.00800,NA,NA,NEON.DOC.000987vE,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,variety,NA,NA,NA,NA,NA,wsalas@field-ops.org,bgorzek@field-ops.org,NA,20210114T180407Z,RELEASE-2021
c2471639-11e6-4358-9959-0d5b77f8f49a,ABBY_062.basePlot.vst,2016-10-19T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_062,41,4,NA,NA,NA,NA,NEON.PLA.D16.ABBY.00770,NA,NA,NEON.DOC.000987vE,FRPU7,Frangula purshiana (DC.) A. Gray,species,NA,NA,NA,NA,NA,wsalas@field-ops.org,bgorzek@field-ops.org,NA,20210114T180407Z,RELEASE-2021
ba03e727-8756-492c-abb1-3070fcde1ea9,ABBY_062.basePlot.vst,2016-10-19T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_062,41,4,NA,NA,NA,NA,NEON.PLA.D16.ABBY.00379,NA,NA,NEON.DOC.000987vE,FRPU7,Frangula purshiana (DC.) A. Gray,species,NA,NA,NA,NA,NA,wsalas@field-ops.org,bgorzek@field-ops.org,NA,20210114T180407Z,RELEASE-2021
b786ac34-70e7-4d7c-ae6d-d35f20296e12,ABBY_062.basePlot.vst,2016-10-19T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_062,39,3,57,3.2,110,NA,NEON.PLA.D16.ABBY.00876,NA,NA,NEON.DOC.000987vE,ACCI,Acer circinatum Pursh,species,NA,NA,NA,NA,NA,wsalas@field-ops.org,bgorzek@field-ops.org,NA,20210114T180407Z,RELEASE-2021
423987a6-8beb-48a0-9f4c-d31df2ab52d9,ABBY_062.basePlot.vst,2016-10-19T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_062,39,1,NA,NA,NA,NA,NEON.PLA.D16.ABBY.00792,NA,NA,NEON.DOC.000987vE,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,variety,NA,NA,NA,NA,NA,wsalas@field-ops.org,bgorzek@field-ops.org,NA,20210114T180407Z,RELEASE-2021
d9d98129-5f6c-4672-82db-abceb99dcc7c,ABBY_062.basePlot.vst,2016-10-19T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_062,41,4,61,5.2,234.1,NA,NEON.PLA.D16.ABBY.00763,NA,NA,NEON.DOC.000987vE,FRPU7,Frangula purshiana (DC.) A. Gray,species,NA,NA,NA,NA,NA,wsalas@field-ops.org,bgorzek@field-ops.org,NA,20210114T180407Z,RELEASE-2021
49c0402c-39e9-4e04-8c1a-6c624e566846,ABBY_062.basePlot.vst,2016-10-19T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_062,41,1,NA,NA,NA,NA,NEON.PLA.D16.ABBY.00751,NA,NA,NEON.DOC.000987vE,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,variety,NA,NA,NA,NA,NA,wsalas@field-ops.org,bgorzek@field-ops.org,NA,20210114T180407Z,RELEASE-2021
76eeca72-f0a2-4b19-b7f1-3c16de80566e,ABBY_062.basePlot.vst,2016-10-19T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_062,41,1,NA,NA,NA,NA,NEON.PLA.D16.ABBY.00750,NA,NA,NEON.DOC.000987vE,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,variety,NA,NA,NA,NA,NA,wsalas@field-ops.org,bgorzek@field-ops.org,NA,20210114T180407Z,RELEASE-2021
cfad11b5-a3d3-48a1-9f64-35dcdfbdeaea,ABBY_062.basePlot.vst,2016-10-19T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_062,41,1,NA,NA,NA,NA,NEON.PLA.D16.ABBY.00797,NA,NA,NEON.DOC.000987vE,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,variety,NA,NA,NA,NA,NA,wsalas@field-ops.org,bgorzek@field-ops.org,NA,20210114T180407Z,RELEASE-2021
33f22f54-0533-426d-9349-d7fc46a79ee5,ABBY_062.basePlot.vst,2016-10-19T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_062,41,4,NA,NA,NA,NA,NEON.PLA.D16.ABBY.00772,NA,NA,NEON.DOC.000987vE,SPDOD,Spiraea douglasii Hook. var. douglasii,variety,NA,NA,NA,NA,NA,wsalas@field-ops.org,bgorzek@field-ops.org,NA,20210114T180407Z,RELEASE-2021
87c3098d-d59d-4178-9dac-953b21aad1f1,ABBY_062.basePlot.vst,2016-10-19T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_062,39,NA,41,12.6,310.5,NA,NEON.PLA.D16.ABBY.00280,NA,NA,NEON.DOC.000987vE,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,variety,NA,NA,NA,NA,NA,vschmitt@field-ops.org,ndeweese@field-ops.org,NA,20210114T180407Z,RELEASE-2021
1340a6eb-a2b3-4830-b76e-80949321c29c,ABBY_068.basePlot.vst,2016-10-19T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_068,39,1,NA,NA,NA,NA,NEON.PLA.D16.ABBY.00289,NA,NA,NEON.DOC.000987vE,ACCI,Acer circinatum Pursh,species,NA,NA,NA,NA,NA,wsalas@field-ops.org,bgorzek@field-ops.org,NA,20210114T180407Z,RELEASE-2021
0a69f59d-3017-4148-be0e-6f99a08f2be9,ABBY_062.basePlot.vst,2016-10-19T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_062,39,1,NA,NA,NA,NA,NEON.PLA.D16.ABBY.00789,NA,NA,NEON.DOC.000987vE,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,variety,NA,NA,NA,NA,NA,wsalas@field-ops.org,bgorzek@field-ops.org,NA,20210114T180407Z,RELEASE-2021
0b411264-2d27-401d-b47c-9ec87d4b2799,ABBY_067.basePlot.vst,2016-10-24T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_067,21,NA,39,2.4,165,NA,NEON.PLA.D16.ABBY.00932,NA,NA,NEON.DOC.000987vE,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,variety,NA,NA,NA,NA,NA,jzemaitis@neoninc.org,bgorzek@field-ops.org,NA,20210114T180407Z,RELEASE-2021
fb78ab25-fdaa-4a47-bfbd-efb00a41cb4e,ABBY_063.basePlot.vst,2016-10-24T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_063,39,NA,NA,NA,NA,NA,NEON.PLA.D16.ABBY.00391,NA,NA,NEON.DOC.000987vE,THPL,Thuja plicata Donn ex D. Don,species,NA,NA,NA,NA,NA,vschmitt@field-ops.org,bgorzek@field-ops.org,NA,20210114T180407Z,RELEASE-2021
1a0b4d92-18f4-4037-8c4e-349d85f569b7,ABBY_063.basePlot.vst,2016-10-24T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_063,39,NA,NA,NA,NA,NA,NEON.PLA.D16.ABBY.00392,NA,NA,NEON.DOC.000987vE,FRPU7,Frangula purshiana (DC.) A. Gray,species,NA,NA,NA,NA,NA,vschmitt@field-ops.org,bgorzek@field-ops.org,NA,20210114T180407Z,RELEASE-2021
b4a2dcaa-f28a-434c-a2fa-212c42259502,ABBY_067.basePlot.vst,2016-10-24T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_067,39,NA,39,12,29.8,NA,NEON.PLA.D16.ABBY.01001,NA,NA,NEON.DOC.000987vE,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,variety,NA,NA,NA,NA,NA,jzemaitis@neoninc.org,bgorzek@field-ops.org,NA,20210114T180407Z,RELEASE-2021
53838e09-6645-4667-a3f5-8ff3dcb39d39,ABBY_063.basePlot.vst,2016-10-24T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_063,39,NA,NA,NA,NA,NA,NEON.PLA.D16.ABBY.00295,NA,NA,NEON.DOC.000987vE,FRPU7,Frangula purshiana (DC.) A. Gray,species,NA,NA,NA,NA,NA,jzemaitis@neoninc.org,bgorzek@field-ops.org,NA,20210114T180407Z,RELEASE-2021
b4cf11d2-2efc-4521-b695-3b24fe89af7b,ABBY_067.basePlot.vst,2016-10-24T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_067,21,4,NA,NA,NA,NA,NEON.PLA.D16.ABBY.00927,NA,NA,NEON.DOC.000987vE,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,variety,NA,NA,NA,NA,NA,jzemaitis@neoninc.org,bgorzek@field-ops.org,NA,20210114T180407Z,RELEASE-2021
15e7fd51-f4a7-45c0-b6e9-483320befeb0,ABBY_063.basePlot.vst,2016-10-24T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_063,39,NA,NA,NA,NA,NA,NEON.PLA.D16.ABBY.00393,NA,NA,NEON.DOC.000987vE,THPL,Thuja plicata Donn ex D. Don,species,NA,NA,NA,NA,NA,vschmitt@field-ops.org,bgorzek@field-ops.org,NA,20210114T180407Z,RELEASE-2021
8fda9f46-0218-4337-a786-19deb22eb07d,ABBY_063.basePlot.vst,2016-10-24T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_063,39,NA,NA,NA,NA,NA,NEON.PLA.D16.ABBY.00294,NA,NA,NEON.DOC.000987vE,FRPU7,Frangula purshiana (DC.) A. Gray,species,NA,NA,NA,NA,NA,jzemaitis@neoninc.org,bgorzek@field-ops.org,NA,20210114T180407Z,RELEASE-2021
84edc255-9ca0-462d-8011-3a5328753ae2,ABBY_067.basePlot.vst,2016-10-24T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_067,21,1,NA,NA,NA,NA,NEON.PLA.D16.ABBY.00931,NA,NA,NEON.DOC.000987vE,GASH,Gaultheria shallon Pursh,species,NA,NA,NA,NA,NA,jzemaitis@neoninc.org,bgorzek@field-ops.org,NA,20210114T180407Z,RELEASE-2021
150e86dc-7f7a-4b95-b75f-d61dddf580e7,ABBY_067.basePlot.vst,2016-10-24T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_067,39,NA,59,6.2,217.6,NA,NEON.PLA.D16.ABBY.01002,NA,NA,NEON.DOC.000987vE,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,variety,NA,NA,NA,NA,NA,jzemaitis@neoninc.org,bgorzek@field-ops.org,NA,20210114T180407Z,RELEASE-2021
7916e40f-7067-4074-ae89-e5da0c96fa24,ABBY_063.basePlot.vst,2016-10-24T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_063,21,NA,NA,NA,NA,NA,NEON.PLA.D16.ABBY.00924,NA,NA,NEON.DOC.000987vE,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,variety,NA,NA,NA,NA,NA,jzemaitis@neoninc.org,bgorzek@field-ops.org,NA,20210114T180407Z,RELEASE-2021
5564c0c7-cc82-4356-b4ee-edfdc7040ed0,ABBY_067.basePlot.vst,2016-10-24T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_067,39,1,NA,NA,NA,NA,NEON.PLA.D16.ABBY.00934,NA,NA,NEON.DOC.000987vE,FRPU7,Frangula purshiana (DC.) A. Gray,species,NA,NA,NA,NA,NA,jzemaitis@neoninc.org,bgorzek@field-ops.org,NA,20210114T180407Z,RELEASE-2021
e4fcfd5a-3d2d-4364-b139-f2f0ad828d1b,ABBY_063.basePlot.vst,2016-10-24T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_063,21,NA,NA,NA,NA,NA,NEON.PLA.D16.ABBY.00925,NA,NA,NEON.DOC.000987vE,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,variety,NA,NA,NA,NA,NA,jzemaitis@neoninc.org,bgorzek@field-ops.org,NA,20210114T180407Z,RELEASE-2021
02defad2-c678-4346-b0ff-d3d7b5b62730,ABBY_067.basePlot.vst,2016-10-24T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_067,39,1,NA,NA,NA,NA,NEON.PLA.D16.ABBY.00933,NA,NA,NEON.DOC.000987vE,HODI,Holodiscus discolor (Pursh) Maxim.,species,NA,NA,NA,NA,NA,jzemaitis@neoninc.org,bgorzek@field-ops.org,NA,20210114T180407Z,RELEASE-2021
8b7c29a5-5d70-4e64-87de-728a40b7756b,ABBY_063.basePlot.vst,2016-10-24T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_063,39,NA,NA,NA,NA,NA,NEON.PLA.D16.ABBY.00291,NA,NA,NEON.DOC.000987vE,HODI,Holodiscus discolor (Pursh) Maxim.,species,NA,NA,NA,NA,NA,jzemaitis@neoninc.org,bgorzek@field-ops.org,NA,20210114T180407Z,RELEASE-2021
a3b50607-5006-41f5-a994-0010ba2e3115,ABBY_067.basePlot.vst,2016-10-24T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_067,21,1,NA,NA,NA,NA,NEON.PLA.D16.ABBY.00930,NA,NA,NEON.DOC.000987vE,GASH,Gaultheria shallon Pursh,species,NA,NA,NA,NA,NA,jzemaitis@neoninc.org,bgorzek@field-ops.org,NA,20210114T180407Z,RELEASE-2021
7b583478-336e-4de5-927f-7252b7fa961c,ABBY_063.basePlot.vst,2016-10-24T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_063,39,NA,NA,NA,NA,NA,NEON.PLA.D16.ABBY.00386,NA,NA,NEON.DOC.000987vE,THPL,Thuja plicata Donn ex D. Don,species,NA,NA,NA,NA,NA,vschmitt@field-ops.org,bgorzek@field-ops.org,NA,20210114T180407Z,RELEASE-2021
5b78f632-aab9-4725-8b8a-36c5a68dc1d2,ABBY_067.basePlot.vst,2016-10-24T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_067,21,NA,39,11.6,139.6,NA,NEON.PLA.D16.ABBY.01007,NA,NA,NEON.DOC.000987vE,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,variety,NA,NA,NA,NA,re-mapped in 2017 bout,jzemaitis@neoninc.org,bgorzek@field-ops.org,NA,20210114T180407Z,RELEASE-2021
4917f232-a52a-4b33-8f27-33e0ec436956,ABBY_067.basePlot.vst,2016-10-24T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_067,39,NA,41,2.1,357.8,NA,NEON.PLA.D16.ABBY.01003,NA,NA,NEON.DOC.000987vE,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,variety,NA,NA,NA,cf. species,NA,jzemaitis@neoninc.org,bgorzek@field-ops.org,NA,20210114T180407Z,RELEASE-2021
c54487db-a2dc-4df8-ae8c-332ef49afdac,ABBY_067.basePlot.vst,2016-10-24T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_067,21,4,NA,NA,NA,NA,NEON.PLA.D16.ABBY.00926,NA,00562,NEON.DOC.000987vE,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,variety,NA,NA,NA,NA,NA,jzemaitis@neoninc.org,bgorzek@field-ops.org,NA,20210114T180407Z,RELEASE-2021
886676dd-ee04-4194-9e11-8b161b336dc8,ABBY_063.basePlot.vst,2016-10-24T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_063,39,NA,NA,NA,NA,NA,NEON.PLA.D16.ABBY.00385,NA,NA,NEON.DOC.000987vE,THPL,Thuja plicata Donn ex D. Don,species,NA,NA,NA,NA,NA,vschmitt@field-ops.org,bgorzek@field-ops.org,NA,20210114T180407Z,RELEASE-2021
bbb8f8d1-6c5c-443b-9492-de0bc0b2d441,ABBY_063.basePlot.vst,2016-10-24T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_063,39,NA,NA,NA,NA,NA,NEON.PLA.D16.ABBY.00298,NA,NA,NEON.DOC.000987vE,ACCI,Acer circinatum Pursh,species,NA,NA,NA,NA,NA,jzemaitis@neoninc.org,bgorzek@field-ops.org,NA,20210114T180407Z,RELEASE-2021
7d18188f-665b-4742-86aa-9d9c911a79e8,ABBY_063.basePlot.vst,2016-10-24T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_063,39,NA,NA,NA,NA,NA,NEON.PLA.D16.ABBY.00394,NA,NA,NEON.DOC.000987vE,AMAL2,Amelanchier alnifolia (Nutt.) Nutt. ex M. Roem.,species,NA,NA,NA,NA,Previously mis-identified as Spirea douglasii var douglasii,vschmitt@field-ops.org,bgorzek@field-ops.org,NA,20210114T180407Z,RELEASE-2021
5569da02-9f56-44cf-b3af-580acf78e325,ABBY_063.basePlot.vst,2016-10-24T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_063,21,NA,NA,NA,NA,NA,NEON.PLA.D16.ABBY.00919,NA,NA,NEON.DOC.000987vE,ACCI,Acer circinatum Pursh,species,NA,NA,NA,NA,NA,jzemaitis@neoninc.org,bgorzek@field-ops.org,NA,20210114T180407Z,RELEASE-2021
9b26a237-80fc-4594-af05-a5c1e9c808cb,ABBY_063.basePlot.vst,2016-10-24T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_063,39,NA,59,7.2,247.7,NA,NEON.PLA.D16.ABBY.00296,NA,NA,NEON.DOC.000987vE,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,variety,NA,NA,NA,NA,mapped 20171115,jzemaitis@neoninc.org,bgorzek@field-ops.org,NA,20210114T180407Z,RELEASE-2021
41ed8eec-3c75-430c-941f-f8bd5f5726b1,ABBY_067.basePlot.vst,2016-10-24T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_067,21,1,NA,NA,NA,NA,NEON.PLA.D16.ABBY.00928,NA,NA,NEON.DOC.000987vE,GASH,Gaultheria shallon Pursh,species,NA,NA,NA,NA,NA,jzemaitis@neoninc.org,bgorzek@field-ops.org,NA,20210114T180407Z,RELEASE-2021
b7f78a49-f013-46a8-beb3-ac21f9361d2f,ABBY_063.basePlot.vst,2016-10-24T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_063,39,NA,NA,NA,NA,NA,NEON.PLA.D16.ABBY.00297,NA,NA,NEON.DOC.000987vE,ACCI,Acer circinatum Pursh,species,NA,NA,NA,NA,NA,jzemaitis@neoninc.org,bgorzek@field-ops.org,NA,20210114T180407Z,RELEASE-2021
51b3e939-1dd8-4b8b-bfc2-934e6c317a0b,ABBY_063.basePlot.vst,2016-10-24T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_063,39,NA,NA,NA,NA,NA,NEON.PLA.D16.ABBY.00387,NA,NA,NEON.DOC.000987vE,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,variety,NA,NA,NA,NA,NA,vschmitt@field-ops.org,bgorzek@field-ops.org,NA,20210114T180407Z,RELEASE-2021
74a0a5c4-01da-486f-8c75-ce3c20a6ca75,ABBY_063.basePlot.vst,2016-10-24T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_063,21,NA,NA,NA,NA,NA,NEON.PLA.D16.ABBY.00916,NA,NA,NEON.DOC.000987vE,FRPU7,Frangula purshiana (DC.) A. Gray,species,NA,NA,NA,NA,Tag unattached in plot during 2017 bout uncertain which untagged qualifying individual it belongs to,jzemaitis@neoninc.org,bgorzek@field-ops.org,NA,20210114T180407Z,RELEASE-2021
d898fb32-dbe9-4200-882e-9c8764757a22,ABBY_070.basePlot.vst,2016-10-25T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_070,39,3,NA,NA,NA,NA,NEON.PLA.D16.ABBY.00953,NA,NA,NEON.DOC.000987vE,ACCI,Acer circinatum Pursh,species,NA,NA,NA,NA,NA,vschmitt@field-ops.org,wsalas@field-ops.org,NA,20210114T180407Z,RELEASE-2021
744f95a5-91a0-48ec-944e-ad388ca15ed9,ABBY_061.basePlot.vst,2016-10-25T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_061,39,1,49,11.2,145.5,NA,NEON.PLA.D16.ABBY.00949,NA,NA,NEON.DOC.000987vE,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,variety,NA,NA,NA,NA,NA,ndeweese@field-ops.org,edauria@battelleecology.org,NA,20210114T180407Z,RELEASE-2021
c16a46fe-02cd-4a43-a0f8-4bbfc03345ea,ABBY_070.basePlot.vst,2016-10-25T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_070,39,NA,57,12,116.8,NA,NEON.PLA.D16.ABBY.01005,NA,NA,NEON.DOC.000987vE,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,variety,NA,NA,NA,NA,NA,vschmitt@field-ops.org,wsalas@field-ops.org,NA,20210114T180407Z,RELEASE-2021
7e9ff5ca-c16f-4f89-8480-4be24f9249c0,ABBY_061.basePlot.vst,2016-10-25T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_061,39,3,NA,NA,NA,NA,NEON.PLA.D16.ABBY.00942,NA,NA,NEON.DOC.000987vE,FRPU7,Frangula purshiana (DC.) A. Gray,species,NA,NA,NA,NA,NA,jzemaitis@neoninc.org,bgorzek@field-ops.org,NA,20210114T180407Z,RELEASE-2021
0adb9d48-3fbb-4481-b696-751d1293d2d2,ABBY_070.basePlot.vst,2016-10-25T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_070,39,3,NA,NA,NA,NA,NEON.PLA.D16.ABBY.00979,NA,NA,NEON.DOC.000987vE,COCOC,Corylus cornuta Marshall var. californica (A. DC.) Sharp,variety,NA,NA,NA,NA,NA,vschmitt@field-ops.org,wsalas@field-ops.org,NA,20210114T180407Z,RELEASE-2021
3a921fa8-1d12-4740-854d-120b69b03136,ABBY_061.basePlot.vst,2016-10-25T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_061,39,1,NA,NA,NA,NA,NEON.PLA.D16.ABBY.00935,NA,NA,NEON.DOC.000987vE,FRPU7,Frangula purshiana (DC.) A. Gray,species,NA,NA,NA,NA,NA,jzemaitis@neoninc.org,bgorzek@field-ops.org,NA,20210114T180407Z,RELEASE-2021
6195a72f-ee31-4879-96b4-247db08f9547,ABBY_070.basePlot.vst,2016-10-25T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_070,21,4,NA,NA,NA,NA,NEON.PLA.D16.ABBY.00962,NA,NA,NEON.DOC.000987vE,FRPU7,Frangula purshiana (DC.) A. Gray,species,NA,NA,NA,NA,NA,vschmitt@field-ops.org,wsalas@field-ops.org,NA,20210114T180407Z,RELEASE-2021
c72d760e-f46f-42da-a9fb-a215c2b2d4e9,ABBY_070.basePlot.vst,2016-10-25T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_070,21,4,NA,NA,NA,NA,NEON.PLA.D16.ABBY.00963,NA,NA,NEON.DOC.000987vE,COCOC,Corylus cornuta Marshall var. californica (A. DC.) Sharp,variety,NA,NA,NA,NA,NA,vschmitt@field-ops.org,wsalas@field-ops.org,NA,20210114T180407Z,RELEASE-2021
3d27a6e9-5b66-4c3c-9205-8da544757cd1,ABBY_070.basePlot.vst,2016-10-25T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_070,39,NA,59,2.1,232.3,NA,NEON.PLA.D16.ABBY.00929,NA,NA,NEON.DOC.000987vE,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,variety,NA,NA,NA,NA,NA,vschmitt@field-ops.org,wsalas@field-ops.org,NA,20210114T180407Z,RELEASE-2021
f8e37602-994c-45a8-87b3-92c7f29fd4a4,ABBY_070.basePlot.vst,2016-10-25T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_070,39,3,NA,NA,NA,NA,NEON.PLA.D16.ABBY.00977,NA,NA,NEON.DOC.000987vE,COCOC,Corylus cornuta Marshall var. californica (A. DC.) Sharp,variety,NA,NA,NA,NA,NA,vschmitt@field-ops.org,wsalas@field-ops.org,NA,20210114T180407Z,RELEASE-2021
1f7b592a-e08f-49e9-997c-b8632625d83f,ABBY_070.basePlot.vst,2016-10-25T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_070,21,4,NA,NA,NA,NA,NEON.PLA.D16.ABBY.00964,NA,NA,NEON.DOC.000987vE,FRPU7,Frangula purshiana (DC.) A. Gray,species,NA,NA,NA,NA,NA,vschmitt@field-ops.org,wsalas@field-ops.org,NA,20210114T180407Z,RELEASE-2021
525fbcdd-2889-40d6-a7f9-155a3248a9ed,ABBY_070.basePlot.vst,2016-10-25T00:00:00Z,vst_ABBY_2016,D16,ABBY,ABBY_070,39,3,NA,NA,NA,NA,NEON.PLA.D16.ABBY.00954,NA,NA,NEON.DOC.000987vE,ACCI,Acer circinatum Pursh,species,NA,NA,NA,NA,NA,vschmitt@field-ops.org,wsalas@field-ops.org,NA,20210114T180407Z,RELEASE-2021
