uid,namedLocation,date,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,eventID,eventType,dataCollected,samplingProtocolVersion,targetTaxaPresent,treesPresent,treesAbsentList,shrubsPresent,shrubsAbsentList,lianasPresent,lianasAbsentList,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,remarks,measuredBy,recordedBy,dataQF,publicationDate,release,subplotsSampled,samplingImpractical,woodyTargetTaxaPresent,nonWoodyTargetTaxaPresent
a4bce39b-dcc1-4580-8c2b-3b3db05530ea,HARV_037.basePlot.vst,2015-07-28T00:00:00Z,D01,HARV,HARV_037,tower,evergreenForest,42.537308,-72.179312,WGS84,20.1,731635.38,4713292.13,18N,361.9,0.2,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,noneSelected,noneSelected,800,800,800,no taxa present,llukas@field-ops.org,auccello@field-ops.org,legacyData,20201217T053016Z,RELEASE-2021,NA,NA,NA,NA
60e26099-70bc-4c0b-af5a-e57923b27798,HARV_051.basePlot.vst,2015-07-28T00:00:00Z,D01,HARV,HARV_051,tower,mixedForest,42.534078,-72.179146,WGS84,20.3,731660.96,4712933.89,18N,370,0.4,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,noneSelected,noneSelected,800,800,800,No taxa found in nested subplot 4.,gvanscoy@field-ops.org,gbreault@field-ops.org,legacyData,20201217T053016Z,RELEASE-2021,NA,NA,NA,NA
c3f7fc08-24cb-4fa1-a352-88523c16f0ab,HARV_038.basePlot.vst,2015-07-28T00:00:00Z,D01,HARV,HARV_038,tower,mixedForest,42.537334,-72.177877,WGS84,20.2,731753.13,4713298.95,18N,367.4,0.3,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,noneSelected,noneSelected,800,800,800,NA,llukas@field-ops.org,auccello@field-ops.org,legacyData,20201217T053016Z,RELEASE-2021,NA,NA,NA,NA
504be6ca-45c5-40c9-9ece-b23ab056a3ee,HARV_040.basePlot.vst,2015-07-28T00:00:00Z,D01,HARV,HARV_040,tower,mixedForest,42.539918,-72.175931,WGS84,20.1,731903.38,4713591.23,18N,342.8,0.1,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,noneSelected,noneSelected,800,800,800,NA,llukas@field-ops.org,auccello@field-ops.org,legacyData,20201217T053016Z,RELEASE-2021,NA,NA,NA,NA
23e51aee-6fb5-4a98-b796-4e21d94b70cc,HARV_041.basePlot.vst,2015-07-28T00:00:00Z,D01,HARV,HARV_041,tower,evergreenForest,42.536795,-72.180797,WGS84,20.1,731515.32,4713231.1,18N,361.6,0.2,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,noneSelected,noneSelected,800,800,800,NA,llukas@field-ops.org,auccello@field-ops.org,legacyData,20201217T053016Z,RELEASE-2021,NA,NA,NA,NA
406e9550-a7d1-452c-9142-4dc6968ff8be,HARV_033.basePlot.vst,2015-07-29T00:00:00Z,D01,HARV,HARV_033,tower,deciduousForest,42.538302,-72.175607,WGS84,20.2,731935.97,4713412.66,18N,358.8,0.2,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,noneSelected,noneSelected,800,800,800,NA,sives@field-ops.org,bvierra@field-ops.org,legacyData,20201217T053016Z,RELEASE-2021,NA,NA,NA,NA
11d27f7b-5841-4bdc-94b8-fefe685d2018,HARV_027.basePlot.vst,2015-07-29T00:00:00Z,D01,HARV,HARV_027,distributed,evergreenForest,42.43035,-72.253258,WGS84,20.1,725947.38,4701214.85,18N,183.1,0.2,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,noneSelected,noneSelected,400,400,400,NA,gbreault@field-ops.org,gbreault@field-ops.org,legacyData,20201217T053016Z,RELEASE-2021,NA,NA,NA,NA
ba186663-5522-480a-8bad-f1c5ff7e3d04,HARV_044.basePlot.vst,2015-07-29T00:00:00Z,D01,HARV,HARV_044,tower,deciduousForest,42.535376,-72.176486,WGS84,20.1,731874.62,4713085.32,18N,365.8,0.1,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,noneSelected,noneSelected,800,800,800,NA,gvanscoy@field-ops.org,gbreault@field-ops.org,legacyData,20201217T053016Z,RELEASE-2021,NA,NA,NA,NA
eb490f96-cb20-45f4-b4f5-d1241e98839f,HARV_033.basePlot.vst,2015-07-29T00:00:00Z,D01,HARV,HARV_033,tower,deciduousForest,42.538302,-72.175607,WGS84,20.2,731935.97,4713412.66,18N,358.8,0.2,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,noneSelected,noneSelected,800,800,800,NA,gvanscoy@field-ops.org,bvierra@neoninc.org,legacyData,20201217T053016Z,RELEASE-2021,NA,NA,NA,NA
e4012e4b-ccc8-4836-b023-24ae505cbac6,HARV_045.basePlot.vst,2015-07-29T00:00:00Z,D01,HARV,HARV_045,tower,deciduousForest,42.542078,-72.1713,WGS84,20.1,732275.68,4713843.79,18N,370,0.1,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,noneSelected,noneSelected,800,800,800,No taxa present in nested subplot 1.,sives@field-ops.org,gbreault@field-ops.org,legacyData,20201217T053016Z,RELEASE-2021,NA,NA,NA,NA
e2f59ce1-8a9f-4570-8fe5-d59f9b1aa442,HARV_027.basePlot.vst,2015-07-29T00:00:00Z,D01,HARV,HARV_027,distributed,evergreenForest,42.43035,-72.253258,WGS84,20.1,725947.38,4701214.85,18N,183.1,0.2,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,noneSelected,noneSelected,400,400,400,No taxa present in nested subplots 1 and 4.,gbreault@field-ops.org,gbreault@field-ops.org,legacyData,20201217T053016Z,RELEASE-2021,NA,NA,NA,NA
19ed788e-dda7-4c00-8b68-905b3cad4395,HARV_047.basePlot.vst,2015-07-29T00:00:00Z,D01,HARV,HARV_047,tower,deciduousForest,42.536689,-72.175706,WGS84,20.2,731933.82,4713233.26,18N,367.3,0.4,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,noneSelected,noneSelected,800,800,800,NA,sives@field-ops.org,auccello@field-ops.org,legacyData,20201217T053016Z,RELEASE-2021,NA,NA,NA,NA
1e6be907-d956-454f-b813-df6f11f8101b,HARV_020.basePlot.vst,2015-07-29T00:00:00Z,D01,HARV,HARV_020,distributed,woodyWetlands,42.436767,-72.228878,WGS84,20.2,727929.75,4701992.66,18N,225.4,0.3,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,noneSelected,noneSelected,400,400,400,NA,gbreault@field-ops.org,gbreault@field-ops.org,legacyData,20201217T053016Z,RELEASE-2021,NA,NA,NA,NA
00717361-8be7-4cc6-9855-933bc35b47e2,HARV_045.basePlot.vst,2015-07-29T00:00:00Z,D01,HARV,HARV_045,tower,deciduousForest,42.542078,-72.1713,WGS84,20.1,732275.68,4713843.79,18N,370,0.1,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,noneSelected,noneSelected,800,800,800,NA,sives@field-ops.org,gbreault@field-ops.org,legacyData,20201217T053016Z,RELEASE-2021,NA,NA,NA,NA
398d0fff-b437-4554-b7d1-60de14310858,HARV_027.basePlot.vst,2015-07-29T00:00:00Z,D01,HARV,HARV_027,distributed,evergreenForest,42.43035,-72.253258,WGS84,20.1,725947.38,4701214.85,18N,183.1,0.2,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,noneSelected,noneSelected,400,400,400,No taxa present in nested subplot 1.,gbreault@field-ops.org,gbreault@field-ops.org,legacyData,20201217T053016Z,RELEASE-2021,NA,NA,NA,NA
4b2bcb56-cef6-42e9-8f39-6e416a34f60c,HARV_027.basePlot.vst,2015-07-29T00:00:00Z,D01,HARV,HARV_027,distributed,evergreenForest,42.43035,-72.253258,WGS84,20.1,725947.38,4701214.85,18N,183.1,0.2,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,noneSelected,noneSelected,400,400,400,No taxa present in nested subplot 3.,gbreault@field-ops.org,gbreault@field-ops.org,legacyData,20201217T053016Z,RELEASE-2021,NA,NA,NA,NA
927f0339-78cd-421f-93d1-caf8b0e9a20e,HARV_011.basePlot.vst,2015-07-30T00:00:00Z,D01,HARV,HARV_011,distributed,deciduousForest,42.455924,-72.238278,WGS84,20.3,727087.27,4704094.82,18N,231.5,0.4,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,noneSelected,noneSelected,400,400,400,NA,llukas@field-ops.org,bvierra@field-ops.org,legacyData,20201217T053016Z,RELEASE-2021,NA,NA,NA,NA
c003f428-e411-4c26-828f-2d4279f97940,HARV_016.basePlot.vst,2015-07-30T00:00:00Z,D01,HARV,HARV_016,distributed,woodyWetlands,42.45847,-72.231992,WGS84,20.1,727594.95,4704394.41,18N,232.2,0.3,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,noneSelected,noneSelected,400,400,400,NA,gbreault@field-ops.org,bvierra@neoninc.org,legacyData,20201217T053016Z,RELEASE-2021,NA,NA,NA,NA
4b6c35a8-1595-459b-a43b-23a72ae5e78c,HARV_016.basePlot.vst,2015-07-30T00:00:00Z,D01,HARV,HARV_016,distributed,woodyWetlands,42.45847,-72.231992,WGS84,20.1,727594.95,4704394.41,18N,232.2,0.3,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,noneSelected,noneSelected,400,400,400,NA,sives@field-ops.org,bvierra@neoninc.org,legacyData,20201217T053016Z,RELEASE-2021,NA,NA,NA,NA
7d4d4ca6-1071-4222-98d7-d1abbe881fff,HARV_016.basePlot.vst,2015-07-30T00:00:00Z,D01,HARV,HARV_016,distributed,woodyWetlands,42.45847,-72.231992,WGS84,20.1,727594.95,4704394.41,18N,232.2,0.3,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,noneSelected,noneSelected,400,400,400,No ferns encountered in nested subplot 3.,gbreault@field-ops.org,bvierra@neoninc.org,legacyData,20201217T053016Z,RELEASE-2021,NA,NA,NA,NA
3bae1fa4-0e20-40b4-a2cb-7f1d03f26c6e,HARV_006.basePlot.vst,2015-08-24T00:00:00Z,D01,HARV,HARV_006,distributed,deciduousForest,42.403087,-72.25372,WGS84,20.1,726007.33,4698186.1,18N,188.8,0.1,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,noneSelected,noneSelected,400,400,400,NA,gvanscoy@field-ops.org,gvanscoy@field-ops.org,legacyData,20201217T052539Z,RELEASE-2021,NA,NA,NA,NA
91c2ea58-8179-49ff-b4a0-741aa3308b11,HARV_006.basePlot.vst,2015-08-26T00:00:00Z,D01,HARV,HARV_006,distributed,deciduousForest,42.403087,-72.25372,WGS84,20.1,726007.33,4698186.1,18N,188.8,0.1,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,noneSelected,noneSelected,400,400,400,NA,sives@field-ops.org,nhall@field-ops.org,legacyData,20201217T052539Z,RELEASE-2021,NA,NA,NA,NA
7efbbe3e-9435-487f-8afc-154c3fce6153,HARV_004.basePlot.vst,2015-08-27T00:00:00Z,D01,HARV,HARV_004,distributed,mixedForest,42.427091,-72.229737,WGS84,20.2,727894.17,4700915.85,18N,199.7,0.2,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,10,noneSelected,400,80,400,NA,sives@field-ops.org,nhall@field-ops.org,legacyData,20201217T052539Z,RELEASE-2021,NA,NA,NA,NA
8483917e-c641-4d16-8e25-505b098fcc4e,HARV_006.basePlot.vst,2015-08-27T00:00:00Z,D01,HARV,HARV_006,distributed,deciduousForest,42.403087,-72.25372,WGS84,20.1,726007.33,4698186.1,18N,188.8,0.1,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,noneSelected,noneSelected,400,400,400,NA,sives@field-ops.org,nhall@field-ops.org,legacyData,20201217T052539Z,RELEASE-2021,NA,NA,NA,NA
cda50400-2f77-4c7d-90bf-2ad3f34aeeed,HARV_004.basePlot.vst,2015-08-27T00:00:00Z,D01,HARV,HARV_004,distributed,mixedForest,42.427091,-72.229737,WGS84,20.2,727894.17,4700915.85,18N,199.7,0.2,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,10,noneSelected,400,80,400,NA,auccello@field-ops.org,nhall@field-ops.org,legacyData,20201217T052539Z,RELEASE-2021,NA,NA,NA,NA
85025c95-6025-461f-94c2-fa3194f36f16,HARV_008.basePlot.vst,2015-09-03T00:00:00Z,D01,HARV,HARV_008,distributed,deciduousForest,42.444557,-72.226082,WGS84,20.2,728131.45,4702865.25,18N,242.2,0.2,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,10,noneSelected,400,80,400,NA,llukas@field-ops.org,llukas@field-ops.org,legacyData,20201217T052959Z,RELEASE-2021,NA,NA,NA,NA
6b3408b4-1553-40a3-b7f7-f2a0f93a928a,HARV_008.basePlot.vst,2015-09-03T00:00:00Z,D01,HARV,HARV_008,distributed,deciduousForest,42.444557,-72.226082,WGS84,20.2,728131.45,4702865.25,18N,242.2,0.2,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,10,noneSelected,400,80,400,no transcription errors found,llukas@field-ops.org,llukas@field-ops.org,legacyData,20201217T052959Z,RELEASE-2021,NA,NA,NA,NA
81eda547-8f21-4606-8546-6149d3eca52c,HARV_022.basePlot.vst,2015-09-03T00:00:00Z,D01,HARV,HARV_022,distributed,evergreenForest,42.434188,-72.198776,WGS84,20.2,730415.32,4701787.58,18N,193.5,0.3,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,25,noneSelected,400,200,400,NA,dcrandall@neoninc.org,dcrandall@neoninc.org,legacyData,20201217T052959Z,RELEASE-2021,NA,NA,NA,NA
c072488b-beda-4b94-93c8-9533c4d049c3,HARV_027.basePlot.vst,2015-09-16T00:00:00Z,D01,HARV,HARV_027,distributed,evergreenForest,42.43035,-72.253258,WGS84,20.1,725947.38,4701214.85,18N,183.1,0.2,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,noneSelected,noneSelected,400,400,400,o transcription errors,dcrandall@neoninc.org,llukas@neoninc.org,legacyData,20201217T052959Z,RELEASE-2021,NA,NA,NA,NA
f3ce5b44-627a-4c41-a9c5-c36096506611,HARV_008.basePlot.vst,2015-09-17T00:00:00Z,D01,HARV,HARV_008,distributed,deciduousForest,42.444557,-72.226082,WGS84,20.2,728131.45,4702865.25,18N,242.2,0.2,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,10,noneSelected,400,80,400,no transcription errors found,sives@field-ops.org,llukas@field-ops.org,legacyData,20201217T052959Z,RELEASE-2021,NA,NA,NA,NA
55622d7a-5a22-437d-9a47-a065e22beb95,HARV_008.basePlot.vst,2015-09-17T00:00:00Z,D01,HARV,HARV_008,distributed,deciduousForest,42.444557,-72.226082,WGS84,20.2,728131.45,4702865.25,18N,242.2,0.2,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,10,noneSelected,400,80,400,NA,sives@field-ops.org,llukas@field-ops.org,legacyData,20201217T052959Z,RELEASE-2021,NA,NA,NA,NA
4cc594fb-0d72-4b61-a546-42b5bc82c857,HARV_020.basePlot.vst,2015-09-21T00:00:00Z,D01,HARV,HARV_020,distributed,woodyWetlands,42.436767,-72.228878,WGS84,20.2,727929.75,4701992.66,18N,225.4,0.3,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,25,noneSelected,400,200,400,NA,gvanscoy@field-ops.org,gbreault@field-ops.org,legacyData,20201217T052959Z,RELEASE-2021,NA,NA,NA,NA
95dc9112-7790-498b-8cc1-3081fa52f7ff,HARV_013.basePlot.vst,2015-09-21T00:00:00Z,D01,HARV,HARV_013,distributed,evergreenForest,42.392282,-72.254598,WGS84,20.2,725973.86,4696983.89,18N,184.6,0.2,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,noneSelected,noneSelected,400,400,400,NA,dcrandall@neoninc.org,auccello@field-ops.org,legacyData,20201217T052959Z,RELEASE-2021,NA,NA,NA,NA
809ec165-1dac-47fa-abe7-65a0ddce6979,HARV_012.basePlot.vst,2015-09-22T00:00:00Z,D01,HARV,HARV_012,distributed,deciduousForest,42.429486,-72.239802,WGS84,20.2,727057.47,4701154.83,18N,233.3,0.2,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,10,noneSelected,400,80,400,NA,gbreault@field-ops.org,ccahill@field-ops.org,legacyData,20201217T052959Z,RELEASE-2021,NA,NA,NA,NA
716c7ebf-8a6b-4b8a-b6ea-029f89ecee11,HARV_020.basePlot.vst,2015-09-22T00:00:00Z,D01,HARV,HARV_020,distributed,woodyWetlands,42.436767,-72.228878,WGS84,20.2,727929.75,4701992.66,18N,225.4,0.3,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,25,noneSelected,400,200,400,NA,ccahill@field-ops.org,gbreault@field-ops.org,legacyData,20201217T052959Z,RELEASE-2021,NA,NA,NA,NA
00ac6c01-78d4-4987-8200-5bd8c652ebdf,HARV_011.basePlot.vst,2015-09-22T00:00:00Z,D01,HARV,HARV_011,distributed,deciduousForest,42.455924,-72.238278,WGS84,20.3,727087.27,4704094.82,18N,231.5,0.4,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,10,noneSelected,400,80,400,NA,ccahill@field-ops.org,ssmith@field-ops.org,legacyData,20201217T052959Z,RELEASE-2021,NA,NA,NA,NA
ecb06894-ae2f-42fd-b922-585d12e53a37,HARV_026.basePlot.vst,2015-09-22T00:00:00Z,D01,HARV,HARV_026,distributed,evergreenForest,42.410762,-72.247271,WGS84,20.1,726510.45,4699055.59,18N,194.3,0.2,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,10,noneSelected,400,80,400,NA,dcrandall@neoninc.org,gbreault@field-ops.org,legacyData,20201217T052959Z,RELEASE-2021,NA,NA,NA,NA
2a70a2db-dd17-4d64-8033-4efcb670a725,HARV_022.basePlot.vst,2015-09-23T00:00:00Z,D01,HARV,HARV_022,distributed,evergreenForest,42.434188,-72.198776,WGS84,20.2,730415.32,4701787.58,18N,193.5,0.3,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,25,noneSelected,400,200,400,NA,Ehardiman@field-ops.org,dcrandall@neoninc.org,legacyData,20201217T052959Z,RELEASE-2021,NA,NA,NA,NA
c6b294e2-b749-4be6-ac2b-f0e529d6e757,HARV_023.basePlot.vst,2015-09-23T00:00:00Z,D01,HARV,HARV_023,distributed,evergreenForest,42.414314,-72.226622,WGS84,20.2,728196.81,4699505.34,18N,170.4,0.2,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,10,noneSelected,400,80,400,NA,auccello@field-ops.org,ccahill@field-ops.org,legacyData,20201217T052959Z,RELEASE-2021,NA,NA,NA,NA
64be2f9d-7283-4bc3-848e-28ca65437b8d,HARV_023.basePlot.vst,2015-09-23T00:00:00Z,D01,HARV,HARV_023,distributed,evergreenForest,42.414314,-72.226622,WGS84,20.2,728196.81,4699505.34,18N,170.4,0.2,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,10,noneSelected,400,80,400,NA,ccahill@field-ops.org,gbreault@field-ops.org,legacyData,20201217T052959Z,RELEASE-2021,NA,NA,NA,NA
44ead293-60a5-4a47-b1ac-5be0e97d63a4,HARV_022.basePlot.vst,2015-09-24T00:00:00Z,D01,HARV,HARV_022,distributed,evergreenForest,42.434188,-72.198776,WGS84,20.2,730415.32,4701787.58,18N,193.5,0.3,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,25,noneSelected,400,200,400,NA,DCrandall@neoninc.org,dcrandall@neoninc.org,legacyData,20201217T052959Z,RELEASE-2021,NA,NA,NA,NA
129d8647-5229-403f-8f14-69b50af514c9,HARV_022.basePlot.vst,2015-09-24T00:00:00Z,D01,HARV,HARV_022,distributed,evergreenForest,42.434188,-72.198776,WGS84,20.2,730415.32,4701787.58,18N,193.5,0.3,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,25,noneSelected,400,200,400,NA,dcrandall@neoninc.org,dcrandall@neoninc.org,legacyData,20201217T052959Z,RELEASE-2021,NA,NA,NA,NA
8d7f5aec-3a6b-4583-a4ea-d475804845d7,HARV_002.basePlot.vst,2015-09-28T00:00:00Z,D01,HARV,HARV_002,distributed,deciduousForest,42.478565,-72.259572,WGS84,20.1,725254.96,4706552.29,18N,193.6,0.1,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,10,noneSelected,400,80,400,NA,dcrandall@neoninc.org,gbreault@field-ops.org,legacyData,20201217T052959Z,RELEASE-2021,NA,NA,NA,NA
2f50de5a-0fdd-475f-bf8d-54b3f0c23451,HARV_016.basePlot.vst,2015-09-29T00:00:00Z,D01,HARV,HARV_016,distributed,woodyWetlands,42.45847,-72.231992,WGS84,20.1,727594.95,4704394.41,18N,232.2,0.3,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,10,noneSelected,400,80,400,NA,gbreault@field-ops.org,dcrandall@neoninc.org,legacyData,20201217T052959Z,RELEASE-2021,NA,NA,NA,NA
cc5c5a56-b90b-4131-bf18-c8848a5e6eb8,HARV_024.basePlot.vst,2015-09-29T00:00:00Z,D01,HARV,HARV_024,distributed,woodyWetlands,42.460002,-72.250871,WGS84,20.1,726037.03,4704514.04,18N,175,0.1,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,10,noneSelected,400,80,400,NA,dcrandall@neoninc.org,dcrandall@neoninc.org,legacyData,20201217T052959Z,RELEASE-2021,NA,NA,NA,NA
5c064522-0612-45f7-8ae3-25890898d86b,HARV_014.basePlot.vst,2015-09-29T00:00:00Z,D01,HARV,HARV_014,distributed,mixedForest,42.471449,-72.265709,WGS84,20.1,724775.96,4705745.78,18N,199.4,0.2,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,10,noneSelected,400,80,400,NA,dcrandall@neoninc.org,gbreault@field-ops.org,legacyData,20201217T052959Z,RELEASE-2021,NA,NA,NA,NA
8e5403e0-8cd0-4041-9569-60550e30e44b,HARV_021.basePlot.vst,2015-10-01T00:00:00Z,D01,HARV,HARV_021,distributed,evergreenForest,42.45243,-72.250472,WGS84,20.1,726097.1,4703674.24,18N,175.1,0.1,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,noneSelected,noneSelected,400,400,400,NA,dcrandall@neoninc.org,auccello@field-ops.org,legacyData,20201217T053018Z,RELEASE-2021,NA,NA,NA,NA
f804e671-8287-41c9-be22-9c29b68c9ff4,HARV_014.basePlot.vst,2015-10-01T00:00:00Z,D01,HARV,HARV_014,distributed,mixedForest,42.471449,-72.265709,WGS84,20.1,724775.96,4705745.78,18N,199.4,0.2,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,10,noneSelected,400,80,400,NA,dcrandall@neoninc.org,gbreault@field-ops.org,legacyData,20201217T053018Z,RELEASE-2021,NA,NA,NA,NA
3de120c1-9ce3-4843-bcf4-350392ec525a,HARV_016.basePlot.vst,2015-10-01T00:00:00Z,D01,HARV,HARV_016,distributed,woodyWetlands,42.45847,-72.231992,WGS84,20.1,727594.95,4704394.41,18N,232.2,0.3,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,10,noneSelected,400,80,400,NA,gbreault@field-ops.org,dcrandall@neoninc.org,legacyData,20201217T053018Z,RELEASE-2021,NA,NA,NA,NA
135e70e5-e437-4509-aeb8-125da78ddc5c,HARV_043.basePlot.vst,2015-10-02T00:00:00Z,D01,HARV,HARV_043,tower,evergreenForest,42.541027,-72.176583,WGS84,20.1,731845.73,4713712.6,18N,354.4,0.2,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,100,noneSelected,800,400,800,NA,cgoranson@neoninc.org,gbreault@field-ops.org,legacyData,20201217T053018Z,RELEASE-2021,NA,NA,NA,NA
c9f30b1c-73af-464a-90c4-2e5478b49e13,HARV_037.basePlot.vst,2015-10-08T00:00:00Z,D01,HARV,HARV_037,tower,evergreenForest,42.537308,-72.179312,WGS84,20.1,731635.38,4713292.13,18N,361.9,0.2,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,10,noneSelected,800,40,800,NA,dcrandall@neoninc.org,thillman@neoninc.org,legacyData,20201217T053018Z,RELEASE-2021,NA,NA,NA,NA
0d5de01b-311d-4e8f-88ba-6c87dbe730f3,HARV_045.basePlot.vst,2015-10-20T00:00:00Z,D01,HARV,HARV_045,tower,deciduousForest,42.542078,-72.1713,WGS84,20.1,732275.68,4713843.79,18N,370,0.1,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,100,noneSelected,800,400,800,NA,llukas@neoninc.org,thillman@neoninc.org,legacyData,20201217T053018Z,RELEASE-2021,NA,NA,NA,NA
6e6ca1c7-9ba5-4ea4-98d0-830866f720b8,HARV_045.basePlot.vst,2015-10-20T00:00:00Z,D01,HARV,HARV_045,tower,deciduousForest,42.542078,-72.1713,WGS84,20.1,732275.68,4713843.79,18N,370,0.1,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,100,noneSelected,800,400,800,no transcription errors found,bvierra@neoninc.org,thillman@neoninc.org,legacyData,20201217T053018Z,RELEASE-2021,NA,NA,NA,NA
c67d6997-eff7-479f-8e7e-b54b10df6365,HARV_036.basePlot.vst,2015-10-21T00:00:00Z,D01,HARV,HARV_036,tower,deciduousForest,42.542123,-72.173119,WGS84,20.1,732126.13,4713843.8,18N,368.2,0.2,vst_HARV_2015,NA,NA,NEON.DOC.000987vD,NA,NA,NA,NA,NA,NA,NA,25,noneSelected,800,100,800,no transcription errors found,gbreault@field-ops.org,llukas@neoninc.org,legacyData,20201217T053018Z,RELEASE-2021,NA,NA,NA,NA
