uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,groupID,taxonID,scientificName,taxonRank,identificationReferences,identificationQualifier,volumePercent,livePercent,deadPercent,canopyArea,meanHeight,remarks,measuredBy,recordedBy,dataQF,publicationDate,release
b544b40f-087b-4d9c-81bb-7b7a51bcf731,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,23,2,23 _0,GASH,Gaultheria shallon Pursh,species,NA,NA,2,100,0,76,0.88,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
59a9a766-a383-4c0a-8b37-bd20bb14a3ed,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,23,4,23 _0,GASH,Gaultheria shallon Pursh,species,NA,NA,94,100,0,76,1.12,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
367e276a-ad66-466d-b8dc-7edd73e50d74,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,23,2,23 _0,FRPU7,Frangula purshiana (DC.) A. Gray,species,NA,NA,2,100,0,76,3.22,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
c257f2bb-0474-4905-80ff-f44f947fd97b,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,23,4,23 _0,ACCI,Acer circinatum Pursh,species,NA,NA,70,100,0,76,2.06,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
841689c9-6295-4a75-899d-f2ca811aba86,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,23,2,23 _0,PSME,Pseudotsuga menziesii (Mirb.) Franco,species,NA,NA,2,100,0,76,0.6,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
653ff7f3-158c-4695-80f3-b493cf28b18b,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,23,4,23 _0,GASH,Gaultheria shallon Pursh,species,NA,NA,80,100,0,76,0.98,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
7bba8faf-996b-40c0-9bc1-9d7b94ab0a84,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,21,1,21 _1,GASH,Gaultheria shallon Pursh,species,NA,NA,89,100,0,19,1.34,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
176de906-4006-4790-bbf5-26491bdc620f,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,21,4,21 _0,COCOC,Corylus cornuta Marshall var. californica (A. DC.) Sharp,variety,NA,NA,100,100,0,1,1.76,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
34f0df2d-2195-43ac-acdf-cfc6e2a12f43,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,23,2,23 _1,GASH,Gaultheria shallon Pursh,species,NA,NA,90,100,0,2,0.68,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
b07616e4-8de7-4664-95fe-3e76fb9a5e24,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,23,2,23 _0,ACCI,Acer circinatum Pursh,species,NA,NA,40,100,0,76,4.68,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
cd68d0f0-fd4c-4192-8fdf-46639ff46718,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,21,4,21 _0,ACCI,Acer circinatum Pursh,species,NA,NA,100,100,0,1,1.9,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
9ebef2cc-a4e7-4fbb-8e20-82bf47dad187,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,23,4,23 _0,PSME,Pseudotsuga menziesii (Mirb.) Franco,species,NA,NA,70,100,0,76,1.3,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
b7348762-2296-45a0-ae5e-6d2e975ce24e,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,23,4,23 _0,GASH,Gaultheria shallon Pursh,species,NA,NA,30,100,0,76,0.94,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
4cca57d8-327b-4c76-9f80-47c230db5846,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,21,1,21 _0,ACCI,Acer circinatum Pursh,species,NA,NA,100,100,0,1,2.16,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
7629770c-0ff8-4a80-8039-dc8eed9e1177,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,23,4,23 _0,GASH,Gaultheria shallon Pursh,species,NA,NA,100,100,0,76,1.2,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
90e6eeb5-4e3c-4b9b-9ba3-e0b1700a3691,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,21,1,21 _1,GASH,Gaultheria shallon Pursh,species,NA,NA,13,100,0,19,1.22,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
22450cdf-fbf5-4123-a576-f335735244cb,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,21,4,21 _0,ACCI,Acer circinatum Pursh,species,NA,NA,100,100,0,1,1.84,no transcription errors found,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
3fc42bc8-d6f5-4c13-8670-3e29b572b25e,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,23,4,23 _0,VAPA,Vaccinium parvifolium Sm.,species,NA,NA,4,100,0,76,1.1,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
0a54bd1d-b299-491d-b775-33878c72297e,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,21,1,21 _0,COCOC,Corylus cornuta Marshall var. californica (A. DC.) Sharp,variety,NA,NA,30,100,0,1,2.78,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
7a3cff8a-3cb4-4604-b6fb-aadd3f4963bc,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,23,2,23 _0,COCOC,Corylus cornuta Marshall var. californica (A. DC.) Sharp,variety,NA,NA,4,100,0,76,3.62,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
c57af059-1287-4b69-988c-59aafb3bfa55,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,23,4,23 _0,ACCI,Acer circinatum Pursh,species,NA,NA,5,100,0,76,1.48,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
13dff416-24b8-4c8e-802c-489c15c8fedd,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,21,1,21 _1,PSME,Pseudotsuga menziesii (Mirb.) Franco,species,NA,NA,10,100,0,19,2.25,no transcription errors found,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
2a446b7c-9d69-4031-bb19-be0b50a1a644,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,21,1,21 _0,THPL,Thuja plicata Donn ex D. Don,species,NA,NA,1,100,0,1,2.4,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
a4e9a442-9849-45fb-bba2-94d30ecc8182,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,21,1,21 _0,ACCI,Acer circinatum Pursh,species,NA,NA,69,100,0,1,2.62,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
9a81676c-a7f9-4dfa-803d-5edbf85222a2,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,23,4,23 _0,FRPU7,Frangula purshiana (DC.) A. Gray,species,NA,NA,7,100,0,76,2.14,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
fdd076c8-2f86-4c76-8ece-750dbdb493d0,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,23,2,23 _0,HODI,Holodiscus discolor (Pursh) Maxim.,species,NA,NA,1,100,0,76,4.04,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
a3e97148-a80f-4726-a95c-f3bd96d88eb7,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,23,2,23 _0,THPL,Thuja plicata Donn ex D. Don,species,NA,NA,1,100,0,76,1.05,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
af8d54dc-df03-4b7c-bd66-4b54f4fee187,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,23,4,23 _0,ACCI,Acer circinatum Pursh,species,NA,NA,2,100,0,76,1.3,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
edb5a82e-1ef1-49e8-8d72-c591eb90a42a,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,23,4,23 _0,PSME,Pseudotsuga menziesii (Mirb.) Franco,species,NA,NA,7,100,0,76,2.5,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
26115fc6-a9d1-41d1-ba15-155ace0bffee,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,23,2,23 _0,RUPA,Rubus parviflorus Nutt.,species,NA,NA,1,100,0,76,1.3,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
8063533d-4518-46cd-8ac0-5e37be212fe1,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,23,2,23 _0,FRPU7,Frangula purshiana (DC.) A. Gray,species,NA,NA,98,100,0,76,1.3,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
513a74ca-11bf-444e-abc2-e6a94da83f8f,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,21,1,21 _1,COCOC,Corylus cornuta Marshall var. californica (A. DC.) Sharp,variety,NA,NA,30,100,0,19,2.5,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
4064ef92-0b61-4c73-a70a-915980d18205,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,21,1,21 _1,GASH,Gaultheria shallon Pursh,species,NA,NA,100,100,0,19,1.18,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
c7b7c2e2-1184-41cd-9c2a-9fd43432a854,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,21,1,21 _1,COCOC,Corylus cornuta Marshall var. californica (A. DC.) Sharp,variety,NA,NA,5,100,0,19,3.2,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
21557b41-1e03-4bc5-b8fc-da0ce1b934d8,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,23,4,23 _0,GASH,Gaultheria shallon Pursh,species,NA,NA,85,100,0,76,1.28,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
bb5cbbde-af46-4203-abfc-628e3c9b6bd9,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,21,1,21 _1,PSME,Pseudotsuga menziesii (Mirb.) Franco,species,NA,NA,15,100,0,19,4.87,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
5559a308-e761-4135-bc37-5e223fe70bcd,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,23,4,23 _0,GASH,Gaultheria shallon Pursh,species,NA,NA,100,100,0,76,1.04,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
a1d434ae-7d7c-4acc-9179-cf6bfaf4ac35,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,23,2,23 _0,GASH,Gaultheria shallon Pursh,species,NA,NA,50,100,0,76,1.04,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
4fffbcae-d81a-4def-aa89-ccef202169ce,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,21,1,21 _1,FRPU7,Frangula purshiana (DC.) A. Gray,species,NA,NA,7,100,0,19,3.2,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
dc3ca9c5-f670-40c2-8ff8-ff44eae40a0b,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,21,4,21 _0,ACCI,Acer circinatum Pursh,species,NA,NA,100,100,0,1,2.34,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
2ed1cd7b-5c38-4304-9e99-44eeb15e5610,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,21,1,21 _1,FRPU7,Frangula purshiana (DC.) A. Gray,species,NA,NA,60,100,0,19,2.76,no transcription errors found,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
2a40b6fa-3774-481a-9bae-b2ee0e7b6fda,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,23,4,23 _0,GASH,Gaultheria shallon Pursh,species,NA,NA,26,100,0,76,0.78,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
5718dcaa-08b1-472b-add2-c8112e096254,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,23,4,23 _0,FRPU7,Frangula purshiana (DC.) A. Gray,species,NA,NA,3,100,0,76,1.83,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
d78eb100-9018-414b-b143-e0194cb95b40,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,23,2,23 _0,VAPA,Vaccinium parvifolium Sm.,species,NA,NA,1,100,0,76,0.9,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
a87d78ea-da9d-41b7-ad38-e903b53942d3,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,21,1,21 _1,ACCI,Acer circinatum Pursh,species,NA,NA,7,100,0,19,2.32,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
681160fb-d538-4ea3-bab2-99f47e3cb35f,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,21,1,21 _1,FRPU7,Frangula purshiana (DC.) A. Gray,species,NA,NA,70,100,0,19,3.56,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
0c5f1c5c-ee2d-4bdf-80f5-8fb3365749f8,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,23,4,23 _0,ACCI,Acer circinatum Pursh,species,NA,NA,10,100,0,76,1.72,no transcription errors found,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
4b7fd877-7aa5-47df-9c44-3b3106611e1e,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,21,1,21 _0,GASH,Gaultheria shallon Pursh,species,NA,NA,100,90,10,1,1,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
d6196a7d-001b-4d9b-aef6-4618d87499c6,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,23,4,23 _0,PSME,Pseudotsuga menziesii (Mirb.) Franco,species,NA,NA,4,100,0,76,1.3,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
d80eb190-b365-452b-97b0-2dae25b10fa1,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,21,4,21 _0,ACCI,Acer circinatum Pursh,species,NA,NA,100,100,0,1,2.28,NA,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
90339d91-dbc9-4b49-9b19-4456ef580f4b,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,23,4,23 _0,PSME,Pseudotsuga menziesii (Mirb.) Franco,species,NA,NA,3,100,0,76,1.3,no transcription errors found,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
719c082a-49e2-496f-835a-8c777ced946e,ABBY_064.basePlot.vst,2015-07-31T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_064,23,2,23 _0,RUSP,Rubus spectabilis Pursh,species,NA,NA,1,100,0,76,1.07,no transcription errors found,shiebert@neoninc.org,kzias@field-ops.org,legacyData,20201217T051217Z,RELEASE-2021
9bd514bd-077e-4ad4-8e52-21c6002edf52,ABBY_069.basePlot.vst,2015-08-03T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_069,41,4,41 _1,FRPU7,Frangula purshiana (DC.) A. Gray,species,NA,NA,100,100,0,1,1.87,NA,krian@neoninc.org,lwade@field-ops.org,legacyData,20201217T051234Z,RELEASE-2021
4dbdc8b0-db9f-4e9b-85aa-304ac5720882,ABBY_067.basePlot.vst,2015-08-03T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_067,21,1,21 _0,HODI,Holodiscus discolor (Pursh) Maxim.,species,NA,NA,1,100,0,19,1.12,NA,krian@neoninc.org,krian@neoninc.org,legacyData,20201217T051234Z,RELEASE-2021
e6c4f77b-2fe0-4b0a-95ab-f6f8c7289e15,ABBY_069.basePlot.vst,2015-08-03T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_069,41,1,41 _1,COCOC,Corylus cornuta Marshall var. californica (A. DC.) Sharp,variety,NA,NA,100,100,0,1,1.36,NA,krian@neoninc.org,lwade@field-ops.org,legacyData,20201217T051234Z,RELEASE-2021
fdd73a68-528d-4ece-953f-bfe34e523ac0,ABBY_067.basePlot.vst,2015-08-03T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_067,21,1,21 _0,GASH,Gaultheria shallon Pursh,species,NA,NA,99,100,0,19,0.9,NA,krian@neoninc.org,krian@neoninc.org,legacyData,20201217T051234Z,RELEASE-2021
ee31500b-12e1-454b-a8f1-3f1fed3be725,ABBY_069.basePlot.vst,2015-08-03T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_069,41,1,41 _0,HODI,Holodiscus discolor (Pursh) Maxim.,species,NA,NA,100,100,0,4,1.46,NA,krian@neoninc.org,lwade@field-ops.org,legacyData,20201217T051234Z,RELEASE-2021
15927ca9-c65b-4312-8550-dd368a7e9230,ABBY_067.basePlot.vst,2015-08-03T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_067,21,4,21 _0,GASH,Gaultheria shallon Pursh,species,NA,NA,100,100,0,19,0.72,NA,krian@neoninc.org,krian@neoninc.org,legacyData,20201217T051234Z,RELEASE-2021
4d327bf0-9839-4fcc-815d-16ab05875d5f,ABBY_069.basePlot.vst,2015-08-03T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_069,41,1,41 _0,VAPA,Vaccinium parvifolium Sm.,species,NA,NA,100,100,0,4,1.64,NA,krian@neoninc.org,lwade@field-ops.org,legacyData,20201217T051234Z,RELEASE-2021
14456e35-fe86-43d2-9c6d-23ecaca7cd78,ABBY_069.basePlot.vst,2015-08-03T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_069,21,1,21 _0,ACCI,Acer circinatum Pursh,species,NA,NA,100,100,0,1,1.74,NA,krian@neoninc.org,lwade@field-ops.org,legacyData,20201217T051234Z,RELEASE-2021
9dc4abb4-a746-4c78-81ca-197fa44e9f96,ABBY_069.basePlot.vst,2015-08-03T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_069,41,1,41 _0,ACCI,Acer circinatum Pursh,species,NA,NA,90,100,0,4,2.04,NA,krian@neoninc.org,lwade@field-ops.org,legacyData,20201217T051234Z,RELEASE-2021
e5d48ab1-cd27-419b-a399-f299c60d0f9b,ABBY_069.basePlot.vst,2015-08-03T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_069,41,1,41 _0,ACCI,Acer circinatum Pursh,species,NA,NA,100,100,0,4,1.52,NA,krian@neoninc.org,lwade@field-ops.org,legacyData,20201217T051234Z,RELEASE-2021
9d966dc2-fdb9-4c40-b301-f7c5a08f9fd0,ABBY_069.basePlot.vst,2015-08-03T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_069,41,1,41 _0,ACCI,Acer circinatum Pursh,species,NA,NA,100,100,0,4,0.88,no transcription errors found,krian@neoninc.org,lwade@field-ops.org,legacyData,20201217T051234Z,RELEASE-2021
d24ea82f-2752-40a7-8ae0-41b351a0223d,ABBY_069.basePlot.vst,2015-08-03T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_069,21,1,21 _0,ACCI,Acer circinatum Pursh,species,NA,NA,100,100,0,1,2.3,NA,krian@neoninc.org,lwade@field-ops.org,legacyData,20201217T051234Z,RELEASE-2021
0440387b-98a7-46e9-b1f5-e4d88248b4f7,ABBY_069.basePlot.vst,2015-08-03T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_069,41,1,41 _0,PSME,Pseudotsuga menziesii (Mirb.) Franco,species,NA,NA,50,100,0,4,2.1,NA,krian@neoninc.org,lwade@field-ops.org,legacyData,20201217T051234Z,RELEASE-2021
daecf137-9fdf-43f7-8345-2b5e9928b542,ABBY_069.basePlot.vst,2015-08-03T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_069,21,1,21 _0,ACCI,Acer circinatum Pursh,species,NA,NA,100,100,0,1,1.86,NA,krian@neoninc.org,lwade@field-ops.org,legacyData,20201217T051234Z,RELEASE-2021
6e2a0cf9-3173-4266-a03b-a3ac1483db7b,ABBY_067.basePlot.vst,2015-08-03T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_067,21,4,21 _0,GASH,Gaultheria shallon Pursh,species,NA,NA,100,100,0,19,0.84,no transcription errors found,krian@neoninc.org,krian@neoninc.org,legacyData,20201217T051234Z,RELEASE-2021
c6cc1f5c-99d7-47d9-a6bd-ec4a9f20ba5d,ABBY_067.basePlot.vst,2015-08-03T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_067,21,4,21 _0,GASH,Gaultheria shallon Pursh,species,NA,NA,100,100,0,19,0.92,NA,krian@neoninc.org,krian@neoninc.org,legacyData,20201217T051234Z,RELEASE-2021
12ba703f-ed9e-48d9-b84c-0a0228f23e61,ABBY_069.basePlot.vst,2015-08-03T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_069,41,4,41 _1,ACCI,Acer circinatum Pursh,species,NA,NA,100,100,0,1,1.76,NA,krian@neoninc.org,lwade@field-ops.org,legacyData,20201217T051234Z,RELEASE-2021
52eebd3b-12e0-4149-bab0-8a8ad767589f,ABBY_069.basePlot.vst,2015-08-03T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_069,41,4,41 _1,FRPU7,Frangula purshiana (DC.) A. Gray,species,NA,NA,100,100,0,1,1.2,NA,krian@neoninc.org,lwade@field-ops.org,legacyData,20201217T051234Z,RELEASE-2021
690cfeb1-f287-4939-b585-79d99c5c08fb,ABBY_067.basePlot.vst,2015-08-03T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_067,21,4,21 _0,GASH,Gaultheria shallon Pursh,species,NA,NA,100,100,0,19,0.62,NA,krian@neoninc.org,krian@neoninc.org,legacyData,20201217T051234Z,RELEASE-2021
3c2b2904-0a4b-4de3-9fcf-3cba2231ba37,ABBY_069.basePlot.vst,2015-08-03T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_069,21,4,21 _0,COCOC,Corylus cornuta Marshall var. californica (A. DC.) Sharp,variety,NA,NA,100,100,0,1,1.88,no transcription errors found,krian@neoninc.org,lwade@field-ops.org,legacyData,20201217T051234Z,RELEASE-2021
9aff8724-4d9b-4de9-b194-24e75b485190,ABBY_069.basePlot.vst,2015-08-03T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_069,41,1,41 _0,ACCI,Acer circinatum Pursh,species,NA,NA,100,100,0,4,1.48,NA,krian@neoninc.org,lwade@field-ops.org,legacyData,20201217T051234Z,RELEASE-2021
e27cd3cd-30f6-4753-acda-acb0b7179f40,ABBY_069.basePlot.vst,2015-08-03T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_069,41,1,41 _0,ACCI,Acer circinatum Pursh,species,NA,NA,50,100,0,4,2.02,NA,krian@neoninc.org,lwade@field-ops.org,legacyData,20201217T051234Z,RELEASE-2021
80992faa-c302-4ae6-9d83-0e825cc207b8,ABBY_069.basePlot.vst,2015-08-03T00:00:00Z,vst_ABBY_2015,D16,ABBY,ABBY_069,41,1,41 _1,FRPU7,Frangula purshiana (DC.) A. Gray,species,NA,NA,100,100,0,1,1.22,NA,krian@neoninc.org,lwade@field-ops.org,legacyData,20201217T051234Z,RELEASE-2021
